  -3.0000000000000000        3.1671299008051434E-005
  -2.9700000000000002        3.5936373078138129E-005
  -2.9399999999999999        4.0740861733778999E-005
  -2.9100000000000001        4.6148117731736882E-005
  -2.8799999999999999        5.2228289577405107E-005
  -2.8500000000000001        5.9058969594349975E-005
  -2.8199999999999998        6.6725894204477942E-005
  -2.7900000000000000        7.5323699553875301E-005
  -2.7599999999999998        8.4956735672936379E-005
  -2.7300000000000000        9.5739942442885084E-005
  -2.7000000000000002        1.0779979065173029E-004
  -2.6699999999999999        1.2127529145794513E-004
  -2.6400000000000001        1.3631907761813000E-004
  -2.6099999999999999        1.5309855974504627E-004
  -2.5800000000000001        1.7179716091630937E-004
  -2.5499999999999998        1.9261563280431604E-004
  -2.5200000000000000        2.1577345646112134E-004
  -2.4900000000000002        2.4151033073305239E-004
  -2.4600000000000000        2.7008775112569161E-004
  -2.4300000000000002        3.0179068176861001E-004
  -2.3999999999999999        3.3692932283391208E-004
  -2.3700000000000001        3.7584097555304341E-004
  -2.3399999999999999        4.1889200660039094E-004
  -2.3100000000000001        4.6647991325182714E-004
  -2.2800000000000002        5.1903549034615359E-004
  -2.2500000000000000        5.7702509952523018E-004
  -2.2200000000000002        6.4095304078726212E-004
  -2.1899999999999999        7.1136402576471580E-004
  -2.1600000000000001        7.8884575148707725E-004
  -2.1299999999999999        8.7403157273346910E-004
  -2.1000000000000001        9.6760327031092386E-004
  -2.0699999999999998        1.0702939117601673E-003
  -2.0400000000000000        1.1828908001730309E-003
  -2.0100000000000002        1.3062385058245085E-003
  -1.9800000000000000        1.4412419743803362E-003
  -1.9500000000000000        1.5888697043880406E-003
  -1.9199999999999999        1.7501569856818722E-003
  -1.8900000000000001        1.9262091891730782E-003
  -1.8600000000000001        2.1182050973682642E-003
  -1.8300000000000001        2.3274002636711200E-003
  -1.8000000000000000        2.5551303873413422E-003
  -1.7700000000000000        2.8028146896499351E-003
  -1.7400000000000000        3.0719592755043545E-003
  -1.7100000000000000        3.3641604634885858E-003
  -1.6800000000000002        3.6811080659585049E-003
  -1.6500000000000001        4.0245885995014996E-003
  -1.6200000000000001        4.3964884048214303E-003
  -1.5900000000000001        4.7987966537801907E-003
  -1.5600000000000001        5.2336082201594469E-003
  -1.5300000000000000        5.7031263894993245E-003
  -1.5000000000000000        6.2096653822658610E-003
  -1.4700000000000000        6.7556526635668135E-003
  -1.4399999999999999        7.3436310117061532E-003
  -1.4100000000000001        7.9762603170182023E-003
  -1.3800000000000001        8.6563190817222080E-003
  -1.3500000000000001        9.3867055909590547E-003
  -1.3200000000000001        1.0170438724749598E-002
  -1.2900000000000000        1.1010658380343985E-002
  -1.2600000000000000        1.1910625474374936E-002
  -1.2300000000000000        1.2873721494319257E-002
  -1.2000000000000002        1.3903447569096283E-002
  -1.1700000000000002        1.5003423029202378E-002
  -1.1400000000000001        1.6177383427500913E-002
  -1.1100000000000001        1.7429177992847655E-002
  -1.0800000000000001        1.8762766489974492E-002
  -1.0500000000000000        2.0182215460577912E-002
  -1.0200000000000000        2.1691693822346092E-002
 -0.99000000000000010        2.3295467804726688E-002
 -0.96000000000000008        2.4997895202538867E-002
 -0.93000000000000005        2.6803418931165945E-002
 -0.90000000000000013        2.8716559869892466E-002
 -0.87000000000000011        3.0741908983124233E-002
 -0.84000000000000008        3.2884118712575738E-002
 -0.81000000000000005        3.5147893637191507E-002
 -0.78000000000000003        3.7537980401395332E-002
 -0.75000000000000011        4.0059156916405991E-002
 -0.72000000000000008        4.2716220843613428E-002
 -0.69000000000000006        4.5513977373513870E-002
 -0.66000000000000014        4.8457226318349478E-002
 -0.63000000000000012        5.1550748541361213E-002
 -0.60000000000000009        5.4799291750458057E-002
 -0.57000000000000006        5.8207555689062940E-002
 -0.54000000000000004        6.1780176761912942E-002
 -0.51000000000000012        6.5521712138589705E-002
 -0.48000000000000009        6.9436623382556462E-002
 -0.45000000000000007        7.3529259658405177E-002
 -0.42000000000000010        7.7803840574814487E-002
 -0.39000000000000012        8.2264438725427325E-002
 -0.36000000000000010        8.6914961994311701E-002
 -0.33000000000000007        9.1759135696953487E-002
 -0.30000000000000010        9.6800484631706374E-002
 -0.27000000000000013       0.10204231512031614     
 -0.24000000000000010       0.10748769711946160     
 -0.21000000000000010       0.11313944648820556     
 -0.18000000000000010       0.11900010749875961     
 -0.15000000000000011       0.12507193568001490     
 -0.12000000000000011       0.13135688108487692     
  -9.0000000000000108E-002  0.13785657207343865     
  -6.0000000000000109E-002  0.14457229970454533     
  -3.0000000000000110E-002  0.15150500282818696     
  -1.1102230246251565E-016  0.15865525397048319     
   2.9999999999999888E-002  0.16602324610171326     
   5.9999999999999887E-002  0.17360878037594130     
   8.9999999999999886E-002  0.18141125492822197     
  0.11999999999999988       0.18942965481222024     
  0.14999999999999988       0.19766254315725951     
  0.17999999999999988       0.20610805361941448     
  0.20999999999999988       0.21476388419624920     
  0.23999999999999988       0.22362729246919821     
  0.26999999999999991       0.23269509233145952     
  0.29999999999999988       0.24196365225257566     
  0.32999999999999985       0.25142889512373057     
  0.35999999999999988       0.26108629972017783     
  0.38999999999999990       0.27093090380919649     
  0.41999999999999987       0.28095730892360882     
  0.44999999999999984       0.29115968681222448     
  0.47999999999999987       0.30153178756965832     
  0.50999999999999990       0.31206694943887797     
  0.53999999999999981       0.32275811027061291     
  0.56999999999999984       0.33359782061448362     
  0.59999999999999987       0.34457825840744633     
  0.62999999999999989       0.35569124521595302     
  0.65999999999999992       0.36692826397918699     
  0.68999999999999984       0.37828047819189758     
  0.71999999999999986       0.38973875245680967     
  0.74999999999999989       0.40129367432836210     
  0.77999999999999980       0.41293557736174014     
  0.80999999999999983       0.42465456527381934     
  0.83999999999999986       0.43644053711583430     
  0.86999999999999988       0.44828321335135196     
  0.89999999999999991       0.46017216272752481     
  0.92999999999999983       0.47209682982266921     
  0.95999999999999985       0.48404656314899325     
  0.98999999999999988       0.49601064368582448     
   1.0199999999999998       0.50797831371598967     
   1.0499999999999998       0.51993880583609264     
   1.0799999999999998       0.53188137201034213     
   1.1099999999999999       0.54379531253730928     
   1.1399999999999999       0.55567000479954121     
   1.1699999999999999       0.56749493166732112     
   1.1999999999999997       0.57925970943004057     
   1.2299999999999998       0.59095411513160623     
   1.2599999999999998       0.60256811319003301     
   1.2899999999999998       0.61409188118583224     
   1.3199999999999998       0.62551583470896877     
   1.3499999999999999       0.63683065115997417     
   1.3799999999999999       0.64802729240723778     
   1.4099999999999999       0.65909702620948662     
   1.4399999999999999       0.67003144631996536     
   1.4699999999999998       0.68082249119676941     
   1.4999999999999998       0.69146246125212196     
   1.5299999999999998       0.70194403458203392     
   1.5599999999999998       0.71226028112670381     
   1.5899999999999999       0.72240467522110607     
   1.6199999999999999       0.73237110650444870     
   1.6499999999999999       0.74215388916644831     
   1.6799999999999997       0.75174776951764566     
   1.7099999999999997       0.76114793188015506     
   1.7399999999999998       0.77035000280429899     
   1.7699999999999998       0.77935005362541121     
   1.7999999999999998       0.78814460138365883     
   1.8299999999999998       0.79673060813800545     
   1.8599999999999999       0.80510547871330818     
   1.8899999999999999       0.81326705692701085     
   1.9199999999999999       0.82121362034890333     
   1.9499999999999997       0.82894387365390998     
   1.9799999999999998       0.83645694063384046     
   2.0099999999999998       0.84375235493944445     
